producto,old_price,current_price,url,stock,descuento
Paleovet,44.99,38.24,https://gamersguildaz.com/products/paleovet,Sí,0.1500333407423872
Sleeping Gods: Tides of Ruin Expansion,44.99,38.24,https://gamersguildaz.com/products/sleeping-gods-tides-of-ruin-expansion,Sí,0.1500333407423872
Tamashii: Forbidden Chapter,48.99,41.64,https://gamersguildaz.com/products/tamashii-forbidden-chapter,Sí,0.15003061849357013
Gartenbau,49.99,42.49,https://gamersguildaz.com/products/gartenbau,Sí,0.15003000600120023
Lewis And Clark: The Expedition (Second Edition),49.99,42.49,https://gamersguildaz.com/products/lewis-and-clark-the-expedition-second-edition,Sí,0.15003000600120023
Cthulhu Mythos (5E): Skin Deep Acts 1-4,49.99,42.49,https://gamersguildaz.com/products/cthulhu-mythos-5e-skin-deep-acts-1-4,Sí,0.15003000600120023
Exploding Kittens: Game Night Bundle 2,49.99,42.49,https://gamersguildaz.com/products/exploding-kittens-game-night-bundle,Sí,0.15003000600120023
Plunder: A Pirate's Life,49.99,42.49,https://gamersguildaz.com/products/plunder-a-pirates-life,Sí,0.15003000600120023
Hamlet: The Village Building Game,49.99,42.49,https://gamersguildaz.com/products/hamlet-the-village-building-game,Sí,0.15003000600120023
Neotopia,49.99,42.49,https://gamersguildaz.com/products/neotopia-pre-order,Sí,0.15003000600120023
Gnome Hollow (Pre-Order),49.99,42.49,https://gamersguildaz.com/products/gnome-hollow-pre-order,No,0.15003000600120023
Tiwanaku,49.99,42.49,https://gamersguildaz.com/products/tiwanaku,Sí,0.15003000600120023
The Spill,49.99,42.49,https://gamersguildaz.com/products/the-spill,Sí,0.15003000600120023
Pan's Island,49.99,42.49,https://gamersguildaz.com/products/pans-island,No,0.15003000600120023
Cthulhu Wars: CW-U9 - Eldritch Gate Pack,49.99,42.49,https://gamersguildaz.com/products/cthulhu-wars-eldritch-gate-pack,No,0.15003000600120023
Cthulhu Wars: 9-11 Player Earth Map,49.99,42.49,https://gamersguildaz.com/products/cthulhu-wars-9-11-player-earth-map,No,0.15003000600120023
On the Underground: Paris/New York (Pre-Order),49.99,42.49,https://gamersguildaz.com/products/on-the-underground-paris-new-york-pre-order,Sí,0.15003000600120023
Pandemic: Iberia,49.99,42.49,https://gamersguildaz.com/products/pandemic-iberia,Sí,0.15003000600120023
Planet Apocalypse: Relic Pack,49.99,42.49,https://gamersguildaz.com/products/planet-apocalypse-relic-pack-1,No,0.15003000600120023
On the Underground: London/Berlin (Pre-Order),49.99,42.49,https://gamersguildaz.com/products/on-the-underground-london-berlin-pre-order,Sí,0.15003000600120023
Oros,49.99,42.49,https://gamersguildaz.com/products/oros,Sí,0.15003000600120023
Steampunk Rally: Rally Fusion,49.99,42.49,https://gamersguildaz.com/products/steampunk-rally-rally-fusion,Sí,0.15003000600120023
Mortum: Medieval Detective,49.99,42.49,https://gamersguildaz.com/products/mortum-medieval-detective,Sí,0.15003000600120023
Cthulhu Wars: Shining Trapezohedron Plastic Marker Pack,49.99,42.49,https://gamersguildaz.com/products/cthulhu-wars-shining-trapezohedron,No,0.15003000600120023
Mage Knight: The Lost Legion Expansion,49.99,42.49,https://gamersguildaz.com/products/mage-knight-the-lost-legion-expansion,Sí,0.15003000600120023
Terraforming Mars: Ares Expedition (Collector's Edition),49.99,42.49,https://gamersguildaz.com/products/terraforming-mars-ares-expedition-collectors-edition,Sí,0.15003000600120023
Super Camelot,49.99,42.49,https://gamersguildaz.com/products/copy-of-paper-tales-pre-order,Sí,0.15003000600120023
Mercurial,49.99,42.49,https://gamersguildaz.com/products/mercurial,Sí,0.15003000600120023
Dune: War For Arrakis - The Spacing Guild (Pre-Order),49.99,42.49,https://gamersguildaz.com/products/dune-war-for-arrakis-the-spacing-guild,Sí,0.15003000600120023
Frosthaven: Folded Space Game Insert,49.99,42.49,https://gamersguildaz.com/products/frosthaven-folded-space-game-insert,Sí,0.15003000600120023
Rebuilding Seattle,49.99,42.49,https://gamersguildaz.com/products/rebuilding-seattle,Sí,0.15003000600120023
Kapow!: Volume 1,49.99,42.49,https://gamersguildaz.com/products/kapow-volume-1,Sí,0.15003000600120023
Kapow! Volume 2,49.99,42.49,https://gamersguildaz.com/products/kapow-volume-2,Sí,0.15003000600120023
World Wonders,49.99,42.49,https://gamersguildaz.com/products/world-wonders,Sí,0.15003000600120023
Maul Peak,49.99,42.49,https://gamersguildaz.com/products/maul-peak,Sí,0.15003000600120023
Cthulhu Wars: CW-U12 - Alternate Faction Acolytes,49.99,42.49,https://gamersguildaz.com/products/cthulhu-wars-alternate-faction-acolytes,No,0.15003000600120023
Amritsar,49.99,42.49,https://gamersguildaz.com/products/amritsar,Sí,0.15003000600120023
Startropolis (Second Edition): Nova Box,49.99,42.49,https://gamersguildaz.com/products/startropolis-second-edition-nova-box,Sí,0.15003000600120023
Resident Evil 2: The Board Game - Survival Horror Expansion,54.99,46.74,https://gamersguildaz.com/products/resident-evil-2-the-board-game-survival-horror-expansion,Sí,0.15002727768685215
Resident Evil 2: The Board Game - B-Files Expansion,54.99,46.74,https://gamersguildaz.com/products/resident-evil-2-the-board-game-b-files-expansion,Sí,0.15002727768685215
Princes of Florence,54.99,46.74,https://gamersguildaz.com/products/copy-of-top-pop-pre-order,Sí,0.15002727768685215
Monster Hunter World: Hunter's Arsenal Expansion,54.99,46.74,https://gamersguildaz.com/products/monster-hunter-world-hunters-arsenal-expansion-pre-order,No,0.15002727768685215
Company of Heroes: 2nd Edition: Terrain Pack 1 (Pre-Order),54.99,46.74,https://gamersguildaz.com/products/company-of-heroes-2nd-edition-terrain-pack-1-pre-order,No,0.15002727768685215
Arborea,54.99,46.74,https://gamersguildaz.com/products/arborea,No,0.15002727768685215
Tamashii: Miniatures - Edgerunners,58.99,50.14,https://gamersguildaz.com/products/tamashii-miniatures-edgerunners,Sí,0.15002542803865063
Black Mold (Pre-Order),59.99,50.99,https://gamersguildaz.com/products/black-mold-pre-order,No,0.15002500416736123
Last Light: Infinity,59.99,50.99,https://gamersguildaz.com/products/last-light-infinity,No,0.15002500416736123
Raising Robots,59.99,50.99,https://gamersguildaz.com/products/raising-robots,Sí,0.15002500416736123
Sea of Thieves Voyage of Legends,59.99,50.99,https://gamersguildaz.com/products/sea-of-thieves-voyage-of-legends,Sí,0.15002500416736123
Rem Racers,59.99,50.99,https://gamersguildaz.com/products/rem-racers-pre-order,No,0.15002500416736123
Flourish Signature Edition,59.99,50.99,https://gamersguildaz.com/products/flourish-signature-edition,Sí,0.15002500416736123
Cytress (Pre-Order),59.99,50.99,https://gamersguildaz.com/products/cytress,Sí,0.15002500416736123
The Stifling Dark,59.99,50.99,https://gamersguildaz.com/products/the-stifling-dark,Sí,0.15002500416736123
For Glory (Premium Edition) (Pre-Order),59.99,50.99,https://gamersguildaz.com/products/for-glory-premium-edition-pre-order,Sí,0.15002500416736123
Masters of the Universe: The Board Game - Assault on Castle Grayskull,59.99,50.99,https://gamersguildaz.com/products/masters-of-the-universe-the-board-game-assault-on-castle-grayskull,Sí,0.15002500416736123
Masters of the Universe: The Board Game - She-Ra and the Great Rebellion,59.99,50.99,https://gamersguildaz.com/products/masters-of-the-universe-the-board-game-she-ra-and-the-great-rebellion,Sí,0.15002500416736123
Kingdom Rush: Rift in Time,59.99,50.99,https://gamersguildaz.com/products/kingdom-rush-rift-in-time,Sí,0.15002500416736123
Monopoly: Original Squishmallows™ Collector's Edition,59.99,50.99,https://gamersguildaz.com/products/monopoly-original-squishmallows%E2%84%A2-collectors-edition,Sí,0.15002500416736123
Cthulhu Wars: Opener Of The Way Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-opener-of-the-way-faction,No,0.15002500416736123
Cthulhu Wars: Azathoth Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-azathoth-faction,No,0.15002500416736123
Cthulhu Wars: Ancients Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-ancients-faction,No,0.15002500416736123
Masters of the Universe: The Board Game - The Evil Horde,59.99,50.99,https://gamersguildaz.com/products/masters-of-the-universe-the-board-game-the-evil-horde,Sí,0.15002500416736123
Terraforming Mars: The Dice Game,59.99,50.99,https://gamersguildaz.com/products/terraforming-mars-the-dice-game,Sí,0.15002500416736123
Dom Pierre,59.99,50.99,https://gamersguildaz.com/products/dom-pierre,Sí,0.15002500416736123
Cthulhu Mythos For Pathfinder (2E),59.99,50.99,https://gamersguildaz.com/products/cthulhu-mythos-for-pathfinder-2e,No,0.15002500416736123
Legendary - What If: A Marvel Deck Building Game,59.99,50.99,https://gamersguildaz.com/products/legendary-what-if-a-marvel-deck-building-game-pre-order,Sí,0.15002500416736123
Cthulhu Wars: The Daemon Sultan Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-the-daemon-sultan-faction,No,0.15002500416736123
Spirit Island: Nature Incarnate,59.99,50.99,https://gamersguildaz.com/products/spirit-island-nature-incarnate,Sí,0.15002500416736123
Cthulhu Wars: Sleeper Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-sleeper-faction,No,0.15002500416736123
The Artemis Odyssey,59.99,50.99,https://gamersguildaz.com/products/the-artemis-odyssey,Sí,0.15002500416736123
Evil High Priest,59.99,50.99,https://gamersguildaz.com/products/evil-high-priest,Sí,0.15002500416736123
Company of Heroes: 2nd Edition: Solo & Fog of War Expansion (Pre-Order),59.99,50.99,https://gamersguildaz.com/products/company-of-heroes-2nd-edition-solo-fog-of-war-expansion-pre-order,No,0.15002500416736123
Cthulhu Wars: Tcho-Tchos Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-tcho-tchos-faction,No,0.15002500416736123
Deep Space D-6: Armada,59.99,50.99,https://gamersguildaz.com/products/deep-space-d-6-armada,Sí,0.15002500416736123
Cthulhu Wars: Bubastis Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-bubastis-faction,No,0.15002500416736123
Ierusalem: Anno Domini,59.99,50.99,https://gamersguildaz.com/products/ierusalem-anno-domini,Sí,0.15002500416736123
Cthulhu Mythos For Dungeons & Dragons 5E,59.99,50.99,https://gamersguildaz.com/products/cthulhu-mythos-for-dungeons-dragons-5e,No,0.15002500416736123
Startropolis (Second Edition),59.99,50.99,https://gamersguildaz.com/products/startropolis-second-edition,Sí,0.15002500416736123
Cthulhu Wars: Windwalker Faction,59.99,50.99,https://gamersguildaz.com/products/cthulhu-wars-windwalker-faction,No,0.15002500416736123
Leylines (Pre-Order),59.99,50.99,https://gamersguildaz.com/products/leylines-pre-order,Sí,0.15002500416736123
Planet Apocalypse For Dungeons & Dragons 5E,59.99,50.99,https://gamersguildaz.com/products/planet-apocalypse-for-dungeons-dragons-5e,No,0.15002500416736123
Espana 1936 (Pre-Order),59.99,50.99,https://gamersguildaz.com/products/espana-1936-pre-order,Sí,0.15002500416736123
Omicron Protocol: Up To No Good Expansion,64.99,55.24,https://gamersguildaz.com/products/omicron-protocol-up-to-no-good-expansion,Sí,0.15002308047391896
Resident Evil: The Board Game - Bleak Outpost,64.99,55.24,https://gamersguildaz.com/products/resident-evil-the-board-game-bleak-outpost,Sí,0.15002308047391896
Company of Heroes: 2nd Edition: OKW Player Set (Pre-Order),65.99,56.09,https://gamersguildaz.com/products/company-of-heroes-2nd-edition-okw-player-set-pre-order,No,0.15002273071677516
Company of Heroes: 2nd Edition: Soviet Faction Player Set (Pre-Order),65.99,56.09,https://gamersguildaz.com/products/company-of-heroes-2nd-edition-soviet-faction-player-set-pre-order,Sí,0.15002273071677516
Company of Heroes: 2nd Edition: British Player Set (Pre-Order),65.99,56.09,https://gamersguildaz.com/products/company-of-heroes-2nd-edition-british-player-set-pre-order,No,0.15002273071677516
Risk: Legacy,66.99,56.94,https://gamersguildaz.com/products/risk-legacy,Sí,0.1500223914017017
ISS Vanguard: Lost Fleet - Stretch Goals,68.99,58.64,https://gamersguildaz.com/products/iss-vanguard-stretch-goals,No,0.15002174228149
Legacy of Dragonholt,69.99,59.49,https://gamersguildaz.com/products/legacy-of-dragonholt,Sí,0.15002143163309034
Railways of Nippon,69.99,59.49,https://gamersguildaz.com/products/railways-of-nippon,Sí,0.15002143163309034
Rattus: Big Box,69.99,59.49,https://gamersguildaz.com/products/rattus-big-box,Sí,0.15002143163309034
Ora and Labora,69.99,59.49,https://gamersguildaz.com/products/ora-and-labora,Sí,0.15002143163309034
Human Punishment: The Beginning,69.99,59.49,https://gamersguildaz.com/products/human-punishment-the-beginning,Sí,0.15002143163309034
Super Mario Chess: Collector's Edition,69.99,59.49,https://gamersguildaz.com/products/super-mario-chess-collectors-edition,Sí,0.15002143163309034
Flamme Rouge,69.99,59.49,https://gamersguildaz.com/products/flamme-rouge,Sí,0.15002143163309034
Puzzle Strike II,69.99,59.49,https://gamersguildaz.com/products/puzzle-strike-ii,Sí,0.15002143163309034
The Lord of the Rings: The Card Game - The Two Towers Saga Expansion,69.99,59.49,https://gamersguildaz.com/products/the-lord-of-the-rings-the-card-game-the-two-towers-saga-expansion,Sí,0.15002143163309034
Eos: Island Of Angels (Pre-Order),69.99,59.49,https://gamersguildaz.com/products/eos-island-of-angels-pre-order,Sí,0.15002143163309034
Risk: Shadow Forces,72.99,62.04,https://gamersguildaz.com/products/risk-shadow-forces-pre-order,Sí,0.1500205507603781
Karvi,74.99,63.74,https://gamersguildaz.com/products/karvi,Sí,0.15002000266702217
Cthulhu Wars: CW-U24 -  Battle Dice: All 200 Dice,74.99,63.74,https://gamersguildaz.com/products/cthulhu-wars-battle-dice-all-200-dice,No,0.15002000266702217
Marvel: Age of Heroes,74.99,63.74,https://gamersguildaz.com/products/marvel-age-of-heroes,Sí,0.15002000266702217
Snap Ships Tactics: Starter Box,79.99,67.99,https://gamersguildaz.com/products/snap-ships-tactics-starter-box,Sí,0.15001875234404302
Planet Apocalypse: Dragon Pack,79.99,67.99,https://gamersguildaz.com/products/planet-apocalypse-dragon-pack,No,0.15001875234404302
Century Big Box,79.99,67.99,https://gamersguildaz.com/products/century-big-box,Sí,0.15001875234404302
Planet Apocalypse: The Void Pack,79.99,67.99,https://gamersguildaz.com/products/planet-apocalypse-void-pack,No,0.15001875234404302
Planet Apocalypse: Pack Of The Pit,79.99,67.99,https://gamersguildaz.com/products/planet-apocalypse-pack-of-the-pit,No,0.15001875234404302
Cthulhu Wars: Battle Dice: All 240 Dice,79.99,67.99,https://gamersguildaz.com/products/cthulhu-wars-battle-dice-all-240-dice,No,0.15001875234404302
Monster Hunter World: Kushala Daora Expansion,79.99,67.99,https://gamersguildaz.com/products/monster-hunter-world-kushala-daora-expansion-pre-order,Sí,0.15001875234404302
Planet Apocalypse: Power Pack,79.99,67.99,https://gamersguildaz.com/products/planet-apocalypse-power-pack,Sí,0.15001875234404302
Robot Quest Arena,79.99,67.99,https://gamersguildaz.com/products/robot-quest-arena,Sí,0.15001875234404302
Millennium Blades,79.99,67.99,https://gamersguildaz.com/products/millennium-blades,Sí,0.15001875234404302
Planet Apocalypse For Dungeons & Dragons 5E (Deluxe Edition),79.99,67.99,https://gamersguildaz.com/products/planet-apocalypse-for-dungeons-dragons-5e-deluxe-edition,No,0.15001875234404302
Nemesis: Aftermath (Pre-Order),79.99,67.99,https://gamersguildaz.com/products/nemesis-aftermath,Sí,0.15001875234404302
Path Of Civilization (Pre-Order),89.99,76.49,https://gamersguildaz.com/products/path-of-civilization,Sí,0.1500166685187243
The Kings Dilemma,89.99,76.49,https://gamersguildaz.com/products/the-kings-dilemma,Sí,0.1500166685187243
Tamashii: Chronicle of Ascend,98.99,84.14,https://gamersguildaz.com/products/tamashii-chronicle-of-ascend,Sí,0.15001515304576216
Orcs Must Die!: Order Box,99.99,84.99,https://gamersguildaz.com/products/orcs-must-die-order-box,Sí,0.15001500150015
Cthulhu Wars: 6-8 Player Map Pack,99.99,84.99,https://gamersguildaz.com/products/cthulhu-wars-6-8-player-map-pack,No,0.15001500150015
Everdell: Farshore,99.99,84.99,https://gamersguildaz.com/products/everdell-farshore,Sí,0.15001500150015
Stars of Akarios,99.99,84.99,https://gamersguildaz.com/products/stars-of-akarios,Sí,0.15001500150015
Sleeping Gods: Distant Skies,99.99,84.99,https://gamersguildaz.com/products/sleeping-gods-distant-skies,Sí,0.15001500150015
Planet Apocalypse,99.99,84.99,https://gamersguildaz.com/products/planet-apocalypse,No,0.15001500150015
Glorantha: The Gods War - Races,99.99,84.99,https://gamersguildaz.com/products/glorantha-the-gods-war-races,No,0.15001500150015
Federation (Deluxe Edition),99.99,84.99,https://gamersguildaz.com/products/federation-deluxe-edition,Sí,0.15001500150015
Orcs Must Die!: Unchained Box,99.99,84.99,https://gamersguildaz.com/products/orcs-must-die-unchained-box,No,0.15001500150015
All Time Wrestling: All or Nothing,99.99,84.99,https://gamersguildaz.com/products/all-time-wrestling-all-or-nothing,No,0.15001500150015
Resident Evil: The Board Game,99.99,84.99,https://gamersguildaz.com/products/resident-evil-the-board-game,Sí,0.15001500150015
Frosthaven: Laserox Wooden Game Insert,99.99,84.99,https://gamersguildaz.com/products/frosthaven-laserox-wooden-game-insert,Sí,0.15001500150015
Tales From The Red Dragon Inn,109.99,93.49,https://gamersguildaz.com/products/tales-from-the-red-dragon-inn,Sí,0.1500136376034185
ISS Vanguard: Deadly Frontier Campaign,109.99,93.49,https://gamersguildaz.com/products/iss-vanguard-deadly-frontier-campaign,No,0.1500136376034185
Cretaceous Rails (Pre-Order),109.99,93.49,https://gamersguildaz.com/products/cretaceous-rails-pre-order,Sí,0.1500136376034185
Masters of the Universe: The Board Game - Clash for Eternia,109.99,93.49,https://gamersguildaz.com/products/masters-of-the-universe-the-board-game-clash-for-eternia,Sí,0.1500136376034185
Resident Evil 2: The Board Game,109.99,93.49,https://gamersguildaz.com/products/resident-evil-2-the-board-game,Sí,0.1500136376034185
Arkeis,119.99,101.99,https://gamersguildaz.com/products/arkeis,Sí,0.15001250104175348
Monster Hunter World: Wildspire Waste Core Game,119.99,101.99,https://gamersguildaz.com/products/monster-hunter-world-wildspire-waste-core-game,Sí,0.15001250104175348
Monster Hunter World: Ancient Forest Core Game,119.99,101.99,https://gamersguildaz.com/products/monster-hunter-world-ancient-forest-core-game,No,0.15001250104175348
The Binding of Isaac: Four Souls – Ultimate Collector's Edition (Pre-Order),124.99,106.24,https://gamersguildaz.com/products/the-binding-of-isaac-four-souls-ultimate-collectors-edition-pre-order,Sí,0.1500120009600768
Zombicide: Marvel Zombies - X-Men Resistance Core Box,129.99,110.49,https://gamersguildaz.com/products/zombicide-marvel-zombies-x-men-resistance-core-box-pre-order,Sí,0.1500115393491808
Agricola: 15th Anniversary Edition,139.99,118.99,https://gamersguildaz.com/products/agricola-15th-anniversary-edition,No,0.15001071505107516
Dawn: Rise of the Occulites - Expansion Tribe Pack (Painted),174.99,148.74,https://gamersguildaz.com/products/dawn-rise-of-the-occulites-expansion-tribe-pack-painted,Sí,0.15000857191839534
Vampire The Masqurade: Chapters,199.99,169.99,https://gamersguildaz.com/products/vampire-the-masqurade-chapters,Sí,0.15000750037501875
Far Away (Second Edition),58.0,49.3,https://gamersguildaz.com/products/far-away-second-edition,No,0.15000000000000005
The Morrison Game Factory (Pre-Order),39.0,33.15,https://gamersguildaz.com/products/the-morrison-game-factory-pre-order,Sí,0.15000000000000005
The Binding of Isaac: Four Souls: Tear Tokens (Pre-Order),12.0,10.2,https://gamersguildaz.com/products/the-binding-of-isaac-four-souls-tear-tokens-pre-order,Sí,0.15000000000000005
Tiger And Dragon,39.0,33.15,https://gamersguildaz.com/products/tiger-and-dragon,Sí,0.15000000000000005
Studies in Sorcery: Divination,12.0,10.2,https://gamersguildaz.com/products/studies-in-sorcery-divination,Sí,0.15000000000000005
Con Red Flags: An Exclusive Expansion to Red Flags,12.0,10.2,https://gamersguildaz.com/products/con-red-flags-an-exclusive-expansion-to-red-flags,No,0.15000000000000005
The Curse Of The Maldita Diamond,24.0,20.4,https://gamersguildaz.com/products/the-curse-of-the-maldita-diamond,Sí,0.15000000000000005
Shaolia: Warring States (Standard Edition) (Pre-Order),39.0,33.15,https://gamersguildaz.com/products/shaolia-warring-states-pre-order,Sí,0.15000000000000005
Reviving Kathmandu: Senior Architects,12.0,10.2,https://gamersguildaz.com/products/reviving-kathmandu-senior-architects,Sí,0.15000000000000005
Red Flags: The Date Deck,12.0,10.2,https://gamersguildaz.com/products/red-flags-the-date-deck,Sí,0.15000000000000005
Red Flags: Nerdy Expansion,12.0,10.2,https://gamersguildaz.com/products/red-flags-nerdy-expansion,Sí,0.15000000000000005
Red Flags: Nerdier Expansion,12.0,10.2,https://gamersguildaz.com/products/red-flags-nerdier-expansion,Sí,0.15000000000000005
Red Flags: Fairy Tale Expansion,12.0,10.2,https://gamersguildaz.com/products/red-flags-fairy-tale-expansion,Sí,0.15000000000000005
Qwixx,12.0,10.2,https://gamersguildaz.com/products/qwixx,Sí,0.15000000000000005
Pitchstorm: NC-17,12.0,10.2,https://gamersguildaz.com/products/pitchstorm-nc-17,Sí,0.15000000000000005
Merchants Cove - The Secret Stash,24.0,20.4,https://gamersguildaz.com/products/merchants-cove-the-secret-stash,No,0.15000000000000005
Pitchstorm: Date Night,12.0,10.2,https://gamersguildaz.com/products/pitchstorm-date-night,Sí,0.15000000000000005
Pitchstorm: Awards Season,12.0,10.2,https://gamersguildaz.com/products/pitchstorm-awards-season,Sí,0.15000000000000005
Pitchstorm: Animation,12.0,10.2,https://gamersguildaz.com/products/pitchstorm-animation,Sí,0.15000000000000005
Mysthea Monsters Set,29.0,24.65,https://gamersguildaz.com/products/mysthea-monsters-set,Sí,0.15000000000000005
Maple Valley Base Game,39.0,33.15,https://gamersguildaz.com/products/maple-valley-base-game,Sí,0.15000000000000005
Pitchstorm: Superhero,12.0,10.2,https://gamersguildaz.com/products/pitchstorm-superhero,No,0.15000000000000005
Life of the Amazonia,73.0,62.05,https://gamersguildaz.com/products/life-of-the-amazonia,Sí,0.15000000000000005
Inkling,24.0,20.4,https://gamersguildaz.com/products/inkling,Sí,0.15000000000000005
Imperial Miners,39.0,33.15,https://gamersguildaz.com/products/imperial-miners,Sí,0.15000000000000005
Four Humours,39.0,33.15,https://gamersguildaz.com/products/four-humours,Sí,0.15000000000000005
Sexy Red Flags: A Seductive Expansion to Red Flags,12.0,10.2,https://gamersguildaz.com/products/sexy-red-flags-a-seductive-expansion-to-red-flags,No,0.15000000000000005
Conqueror: Final Conquest (Pre-Order),39.0,33.15,https://gamersguildaz.com/products/conqueror-final-conquest-pre-order,Sí,0.15000000000000005
Cat Kid: Comic Club Game (Pre-Order),17.0,14.45,https://gamersguildaz.com/products/cat-kid-comic-club-game,Sí,0.15000000000000005
Castles By The Sea: Riptide Expansion,12.0,10.2,https://gamersguildaz.com/products/castles-by-the-sea-riptide-expansion,Sí,0.15000000000000005
Boba Mahjong,12.0,10.2,https://gamersguildaz.com/products/boba-mahjong-1,Sí,0.15000000000000005
Winter,12.0,10.2,https://gamersguildaz.com/products/winter,No,0.15000000000000005
Draft And Write Records: Chart Topper Bonus Tracks,12.0,10.2,https://gamersguildaz.com/products/draft-and-write-records-chart-topper-bonus-tracks,Sí,0.15000000000000005
Draft And Write Records: All Stars Expansion,12.0,10.2,https://gamersguildaz.com/products/draft-and-write-records-all-stars-expansion,Sí,0.15000000000000005
Pitchstorm: Creature Feature,12.0,10.2,https://gamersguildaz.com/products/pitchstorm-creature-feature,Sí,0.15000000000000005
Gonza Index,39.0,33.15,https://gamersguildaz.com/products/gonza-index,Sí,0.15000000000000005
Tapestry: Fantasies & Futures,27.0,22.95,https://gamersguildaz.com/products/tapestry-fantasies-futures,Sí,0.15000000000000002
Lanterns: The Emperor's Gifts,22.0,18.7,https://gamersguildaz.com/products/lanterns-the-emperors-gifts,Sí,0.15000000000000002
Subastral,22.0,18.7,https://gamersguildaz.com/products/subastral,Sí,0.15000000000000002
Power Rangers: Heroes of the Grid Bulk and Skull Expansion,22.0,18.7,https://gamersguildaz.com/products/power-rangers-heroes-of-the-grid-bulk-and-skull-expansion,Sí,0.15000000000000002
Top Pop,32.0,27.2,https://gamersguildaz.com/products/top-pop,Sí,0.15000000000000002
Trailblazer: The John Muir Trail,59.0,50.15,https://gamersguildaz.com/products/trailblazer-the-john-muir-trail,No,0.15000000000000002
City Builder: Ancient City (Pre-Order),49.0,41.65,https://gamersguildaz.com/products/city-builder-ancient-city-pre-order,Sí,0.15000000000000002
In the Hall of the Mountain King,49.0,41.65,https://gamersguildaz.com/products/copy-of-iki-akebono,Sí,0.15000000000000002
Robo Rally Chaos & Carnage Expansion,22.0,18.7,https://gamersguildaz.com/products/robo-rally-chaos-carnage-expansion,No,0.15000000000000002
Clash of Sovereigns: The War of the Austrian Succession 1740-48,69.0,58.65,https://gamersguildaz.com/products/clash-of-sovereigns-the-war-of-the-austrian-succession-1740-48,Sí,0.15000000000000002
Robo Rally Wet & Wild Expansion,22.0,18.7,https://gamersguildaz.com/products/robo-rally-wet-wild-expansion,No,0.15000000000000002
Side Quest: Nemesis,16.0,13.6,https://gamersguildaz.com/products/side-quest-nemesis,Sí,0.15000000000000002
The Battle of White Plains,69.0,58.65,https://gamersguildaz.com/products/battle-for-white-plains,Sí,0.15000000000000002
Munchkin: Cows,8.0,6.8,https://gamersguildaz.com/products/munchkin-cows,Sí,0.15000000000000002
For the People 25th Anniversary Edition (Pre-Order),69.0,58.65,https://gamersguildaz.com/products/for-the-people-25th-anniversary-edition,Sí,0.15000000000000002
Forbidden Jungle,32.0,27.2,https://gamersguildaz.com/products/forbidden-jungle,Sí,0.15000000000000002
Adrift: A Puzzletale (Pre-Order),49.0,41.65,https://gamersguildaz.com/products/adrift-a-puzzletale-pre-order,Sí,0.15000000000000002
Munchkin: Unicorns,8.0,6.8,https://gamersguildaz.com/products/munchkin-unicorns,Sí,0.15000000000000002
G.I. JOE Mission Critical Sgt Slaughter Figure Pack,22.0,18.7,https://gamersguildaz.com/products/gi-joe-mission-critical-sgt-slaughter-figure-pack,Sí,0.15000000000000002
Stellar,22.0,18.7,https://gamersguildaz.com/products/stellar,Sí,0.15000000000000002
Guess the Link!,11.0,9.35,https://gamersguildaz.com/products/guess-the-link,Sí,0.15000000000000002
Trolls and Princesses,69.0,58.65,https://gamersguildaz.com/products/trolls-and-princesses,Sí,0.15000000000000002
Side Quest: 7th Sea,16.0,13.6,https://gamersguildaz.com/products/side-quest-7th-sea,Sí,0.15000000000000002
Fox in the Forest Duet,16.0,13.6,https://gamersguildaz.com/products/fox-in-the-forest-duet,No,0.15000000000000002
Volfyirion Guilds,22.0,18.7,https://gamersguildaz.com/products/volfyirion-guilds,Sí,0.15000000000000002
Power Rangers: Heroes of the Grid Squatt & Baboo Character Pack,22.0,18.7,https://gamersguildaz.com/products/power-rangers-heroes-of-the-grid-squatt-baboo-character-pack,Sí,0.15000000000000002
Peak Oil: Profiteer,44.0,37.4,https://gamersguildaz.com/products/peak-oil-profiteer,Sí,0.15000000000000002
Transformers Deck - Building Game War on Cybertron Expansion,45.0,38.25,https://gamersguildaz.com/products/transformers-deck-building-game-war-on-cybertron-expansion,Sí,0.15
Hippocrates: Agora (Expansion),15.0,12.75,https://gamersguildaz.com/products/hippocrates-agora-expansion,No,0.15
G.I. JOE Mission Critical Midnight Storm Expansion,60.0,51.0,https://gamersguildaz.com/products/g-i-joe-mission-critical-midnight-storm-expansion,Sí,0.15
Summit Teams (Pre-Order),25.0,21.25,https://gamersguildaz.com/products/summit-teams-pre-order,Sí,0.15
Monopoly Super Mario Celebration Edition Board Game,35.0,29.75,https://gamersguildaz.com/products/monopoly-super-mario-celebration-edition-board-game,Sí,0.15
G.I. JOE Mission Critical Heavy Firepower Expansion,45.0,38.25,https://gamersguildaz.com/products/gi-joe-mission-critical-heavy-firepower-expansion,Sí,0.15
